A protected field cannot be changed.,受保护字段无法更改。
Project records can only be changed through an authorized NPI project command.,项目记录只能通过已授权的 NPI 项目命令更改。
Project tenant authorization is unavailable.,项目租户授权不可用。
Controlled NPI history cannot be deleted.,受控 NPI 历史记录无法删除。
A child row can only be changed through its parent aggregate.,子行只能通过其父聚合进行更改。
Audit events cannot be changed.,审计事件无法更改。
The requested project is unavailable.,请求的项目不可用。
Select an enabled project owner.,请选择已启用的项目负责人。
Enter a canonical global ID.,请输入规范的全局标识符。
Enter a positive integer.,请输入正整数。
Enter a valid date.,请输入有效日期。
Enter a valid project reference.,请输入有效的项目引用。
NPI Engineering Project,NPI 工程项目
Tenant ID,租户标识符
Business Code,业务编码
Project Title,项目标题
Project Type,项目类型
customer_owned_tool,客户自有模具
new_tool,新模具
tool_change,模具变更
Owner User ID,负责人用户标识符
Lifecycle State,生命周期状态
draft,草稿
proposed,已提议
active,进行中
on_hold,已暂停
completed,已完成
cancelled,已取消
Optimistic Version,乐观锁版本
NPI_ONE,NPI One
Template Global ID,模板全局标识符
Template Code,模板编码
Template Version,模板版本
Template Snapshot Hash,模板快照哈希
Template Snapshot,模板快照
Project References,项目引用
Creation Payload Hash,创建载荷哈希
NPI Gate Shell,NPI 阶段门框架
Engineering Project,工程项目
Project Global ID,项目全局标识符
Gate Key,阶段门键
Shell Key,框架键
Gate Title,阶段门标题
Gate State,阶段门状态
not_started,未开始
Template Gate Snapshot,模板阶段门快照
NPI Project Business Code,NPI 项目业务编码
Reservation Key Hash,预留键哈希
NPI Project Idempotency,NPI 项目幂等记录
Record ID,记录标识符
Actor and Key Hash,操作人和键哈希
NPI Project Reference,NPI 项目引用
Reference Type,引用类型
customer,客户
product,产品
part,零件
tooling,模具开发
order,订单
ERPNEXT,ERPNext
Source Object ID,源对象标识符
NPI Project Template,NPI 项目模板
Template Title,模板标题
Enabled,已启用
NPI Project Template Version,NPI 项目模板版本
Project Template,项目模板
Version Key,版本键
Template Version Title,模板版本标题
Publication State,发布状态
published,已发布
Applicable Project Types,适用项目类型
Reference Rules,引用规则
Gate Definitions,阶段门定义
Snapshot Hash,快照哈希
Published At,发布时间
NPI Template Gate Definition,NPI 模板阶段门定义
NPI Template Reference Rule,NPI 模板引用规则
Required,必需
Allow Multiple,允许多个
Responsible,执行
Accountable,最终负责
Consulted,征询
Informed,知会
WBS item,工作分解项
Domain work item,领域工作项
Risk,风险
Issue,问题
Decision request,决策请求
Low,低
Medium,中
High,高
Critical,严重
Identified,已识别
Open,待处理
Open selected command,打开所选命令
Requested,已请求
Policy label unavailable,策略标签不可用
The project work context response could not be used safely,项目工作上下文响应无法安全使用
Project work context is unavailable,项目工作上下文不可用
The domain work item response could not be used safely,领域工作项响应无法安全使用
Domain work items are unavailable,领域工作项不可用
"No Team, responsibility, or plan data was displayed. Use the reference ID for support.",未显示任何团队、职责或计划数据。请使用参考标识符联系支持人员。
No domain work item data was displayed. Use the reference ID for support.,未显示任何领域工作项数据。请使用参考标识符联系支持人员。
Unavailable,不可用
The live project work context data source is not configured.,未配置实时项目工作上下文数据源。
The live domain work item data source is not configured.,未配置实时领域工作项数据源。
No team members are assigned to this project.,此项目尚未分配团队成员。
User,用户
Roles,角色
Effective from,生效日期
No responsibility assignments are configured for this project.,此项目尚未配置职责分配。
Scope,范围
Responsibility key,职责键
Role key,角色键
Responsibility,职责
Team member details,团队成员详情
Select a team member to inspect role coverage.,选择一位团队成员以查看角色覆盖情况。
Effective to,生效截止日期
No end date,无截止日期
Role keys,角色键
No role assignment,无角色分配
Substitution assignments,替代安排明细
Original member,原持有人
Substitute member,替代人
None,无
Responsibility only,仅职责
Project roles do not grant Gate approval authority.,项目角色不授予阶段门批准权限。
Not initialized,未初始化
"Team, responsibility, and plan data have not been initialized.",团队、职责与计划数据尚未初始化。
Team members,团队成员
Responsibility assignments,职责分配
{{days}} days early,提前 {{days}} 天
1 day late,延误 1 天
1 day early,提前 1 天
On baseline,与基线一致
No baseline,无基线
No plan baseline is recorded for this project.,此项目未记录计划基线。
Project plan,项目计划
No WBS items are configured for this project.,此项目未配置工作分解项。
Owner role,负责人角色
Current finish,当前完成日期
Baseline finish,基线完成日期
Finish variance,完成日期偏差
Progress,进度
Schedule marker,计划标记
{{percent}} percent,{{percent}}%
Critical task,关键任务
Milestone,里程碑
Standard task,标准任务
Plan item details,计划项详情
Parent item,父项
Unassigned,未分配
Planned start,计划开始日期
Planned finish,计划完成日期
Actual start,实际开始日期
Not recorded,未记录
Actual finish,实际完成日期
Start variance,开始日期偏差
Predecessors,前置项
Successors,后续项
Baseline,基线
Explicit indicator,明确标记
"Critical task is a recorded plan indicator, not a computed critical path.",关键任务是记录的计划标记，并非计算得出的关键路径。
Select a WBS item to inspect plan details.,选择一个工作分解项以查看计划详情。
Domain work item details,领域工作项详情
Select a domain work item to inspect its governed context.,选择一个领域工作项以查看其受控上下文。
Kind,类别
Due date,到期日期
Severity,严重程度
Stage,阶段
Project level,项目级
Not linked,未关联
Related work items,相关工作项
Work policy version,工作策略版本
Detail,详情
More domain work items are available. Use the page controls or refine the filters.,还有更多领域工作项可用。请使用分页控件或细化筛选条件。
